kind,code,SuperClassCode,currency,definition,fdacode,fdaterm,imdrfcode,imdrfterm,inclusion,preferred,pronunciation,report,termlevel
layer4,Z01-c0146,Z01-c0146_L2,Y,この用語は調査できず、結果が得られない場合に使用すること。,,,C20,,,調査結果が得られない,,report,L1
layer2,Z01-c0147_L1,Z01_InvestigationFindings,Y,調査中であり、まだ結果が出ていない。 調査が完了した場合は、この用語を使用しないこと。,,,C21,,,調査結果待ち,,not report,L1
layer3,Z01-c0147_L2,Z01-c0147_L1,Y,調査中であり、まだ結果が出ていない。 調査が完了した場合は、この用語を使用しないこと。,,,C21,,,調査結果待ち,,not report,L1
layer4,Z01-c0147,Z01-c0147_L2,Y,調査中であり、まだ結果が出ていない。 調査が完了した場合は、この用語を使用しないこと。,,,C21,,,調査結果待ち,,report,L1
layer2,Z01-c0148_L1,Z01_InvestigationFindings,N,上記のどの用語でも問題が適切に表現できない。注：他のコードが使用できない場合にのみこのコードを使用する。 有害事象報告書を提出するときは、適切と思われる用語を記載すること。 この情報は、新用語をコード表に追加するか検討するために使用する。※３： IMDRF不具合用語集を不具合等報告への使用に適した形に整備した際に削除したため、不具合等報告に使用できない用語です。,,,C22,,,適切な用語／コードがない,,not report,L1
layer3,Z01-c0148_L2,Z01-c0148_L1,N,上記のどの用語でも問題が適切に表現できない。注：他のコードが使用できない場合にのみこのコードを使用する。 有害事象報告書を提出するときは、適切と思われる用語を記載すること。 この情報は、新用語をコード表に追加するか検討するために使用する。※３： IMDRF不具合用語集を不具合等報告への使用に適した形に整備した際に削除したため、不具合等報告に使用できない用語です。,,,C22,,,適切な用語／コードがない,,not report,L1
layer4,Z01-c0148,Z01-c0148_L2,N,上記のどの用語でも問題が適切に表現できない。注：他のコードが使用できない場合にのみこのコードを使用する。 有害事象報告書を提出するときは、適切と思われる用語を記載すること。 この情報は、新用語をコード表に追加するか検討するために使用する。※３： IMDRF不具合用語集を不具合等報告への使用に適した形に整備した際に削除したため、不具合等報告に使用できない用語です。,,,C22,,,適切な用語／コードがない,,not report,L1
layer2,Z01-c0151_L1,Z01_InvestigationFindings,Y,医療従事者、患者、又は他の装置使用者の行動に関連して発生した問題。,,,C23,,,使用上の問題,,not report,L1
layer3,Z01-c0151_L2,Z01-c0151_L1,Y,医療従事者、患者、又は他の装置使用者の行動に関連して発生した問題。,,,C23,,,使用上の問題,,not report,L1
layer4,Z01-c0151,Z01-c0151_L2,Y,医療従事者、患者、又は他の装置使用者の行動に関連して発生した問題。,,,C23,,,使用上の問題,,report,L1
layer3,Z01-c0155_L2,Z01-c0151_L1,Y,試験を行うのに十分な量のサンプルがないこと。,,,C2301,,,サンプル量不足,,not report,L2
layer4,Z01-c0155,Z01-c0155_L2,Y,試験を行うのに十分な量のサンプルがないこと。,,,C2301,,,サンプル量不足,,report,L2
layer3,Z01-c0156_L2,Z01-c0151_L1,Y,検証されていない対照の使用に関連して起こる問題。,,,C2302,,,検証されていない対照の使用,,not report,L2
layer4,Z01-c0156,Z01-c0156_L2,Y,検証されていない対照の使用に関連して起こる問題。,,,C2302,,,検証されていない対照の使用,,report,L2
layer2,Z01-c0157_L1,Z01_InvestigationFindings,Y,不具合が確認されたが、決定的な所見は得られていない。,,,C24,,,決定的な所見がなく、観察された不具合,,not report,L1
layer3,Z01-c0157_L2,Z01-c0157_L1,Y,不具合が確認されたが、決定的な所見は得られていない。,,,C24,,,決定的な所見がなく、観察された不具合,,not report,L1
layer4,Z01-c0157,Z01-c0157_L2,Y,不具合が確認されたが、決定的な所見は得られていない。,,,C24,,,決定的な所見がなく、観察された不具合,,report,L1
layer1,Z01_InvestigationConclusion,Z01,,,,,,,,,,,
layer2,Z01-d0001_L1,Z01_InvestigationConclusion,Y,設計仕様に起因する問題（例えば、要求事項、試験プロセス、ハザード分析、実装試験計画）,,,D01,,,機器の設計に起因する原因,,not report,L1
layer3,Z01-d0001,Z01-d0001_L1,Y,設計仕様に起因する問題（例えば、要求事項、試験プロセス、ハザード分析、実装試験計画）,,,D01,,,機器の設計に起因する原因,,report,L1
layer3,Z01-d0002,Z01-d0001_L1,Y,機器の設計／設計特性が意図する使用目的に達していない、又は使用目的が達成されない状況になっている,,,D0101,,,設計が使用目的を満たしていない,,report,L2
layer3,Z01-d0003,Z01-d0001_L1,Y,どこで、どのように使われるかといった観点での機器の評価と工学設計が不十分、又は不適切である。,,,D0102,,,人間工学 - 操作が難しい,,report,L2
layer3,Z01-d0004,Z01-d0001_L1,Y,構成品及び／又は組立工程の設計が不適切であり、正確に組み立てられない。,,,D0103,,,人間工学 - 機器の組み立てが難しい,,report,L2
layer3,Z01-d0005,Z01-d0001_L1,Y,再処理工程及び／又は機器の設計が不適切であり、汚れが残る。,,,D0104,,,人間工学 - 再処理が難しい,,report,L2
layer3,Z01-d0006,Z01-d0001_L1,Y,不適切な設計、又は安全対策が講じられていないことにより、機器の不具合や、使用者への潜在的なハザードを含む意図しない特性が生じる。,,,D0105,,,安全対策が講じられていない、又は不十分である,,report,L2
layer3,Z01-d0007,Z01-d0001_L1,Y,機器の設計変更においてバリデーションが不適切又はされていないため、機器の不具合、使用者への潜在的なハザードを含む意図しない特性が生じる。,,,D0106,,,設計変更のバリデーションが不十分である,,report,L2
layer3,Z01-d0036,Z01-d0001_L1,Y,不正な攻撃、損害、又は不正なアクセスに対し、コンピュータ、サーバ、モバイルデバイス、電子システム、ネットワーク、プログラム、及びデータの保護が不適切であることに関連する問題。,,,D0107,,,サイバーセキュリティの不備,,report,L2
layer3,Z01-d0037,Z01-d0001_L1,Y,医療機器のソフトウェアコンポーネント又はプログラム医療機器の設計が不十分又は不適切であることが原因。,,,D0108,,,ソフトウェア設計の不備,,report,L2
layer2,Z01-d0008_L1,Z01_InvestigationConclusion,Y,設計又は製造上の問題ではなく、構成品の予測可能又は不規則な不具合の発生。,,,D02,,,構成品の不具合に起因する原因,,not report,L1
layer3,Z01-d0008,Z01-d0008_L1,Y,設計又は製造上の問題ではなく、構成品の予測可能又は不規則な不具合の発生。,,,D02,,,構成品の不具合に起因する原因,,report,L1
layer2,Z01-d0009_L1,Z01_InvestigationConclusion,Y,機器の製造プロセス又はシステムの欠陥。例えば、変更管理、生産、又は品質管理プロセスに問題がある。,,,D03,,,製造に起因する原因,,not report,L1
layer3,Z01-d0009,Z01-d0009_L1,Y,機器の製造プロセス又はシステムの欠陥。例えば、変更管理、生産、又は品質管理プロセスに問題がある。,,,D03,,,製造に起因する原因,,report,L1
layer3,Z01-d0010,Z01-d0009_L1,Y,製造プロセスにおける問題,,,D0301,,,製造上の欠陥による問題,,report,L2
layer3,Z01-d0011,Z01-d0009_L1,Y,製造業者によって特定された、製品仕様を管理、検証する技術の維持、確立に起因する問題。製造業者に供給された部品や原材料が不適切な場合も含む。,,,D0302,,,品質管理の不足による問題,,report,L2
layer2,Z01-d0012_L1,Z01_InvestigationConclusion,Y,問題が機器の輸送や保管の不適切にある。,,,D04,,,輸送／保管に起因する原因,,not report,L1
layer3,Z01-d0012,Z01-d0012_L1,Y,問題が機器の輸送や保管の不適切にある。,,,D04,,,輸送／保管に起因する原因,,report,L1
layer2,Z01-d0013_L1,Z01_InvestigationConclusion,Y,医療機関や他の使用場所における基本的な制度、システムやプロセスによって問題が生じる（例えば、建物の電源、ネットワーク、酸素供給システムなど）。,,,D05,,,インフラに起因する原因,,not report,L1
layer3,Z01-d0013,Z01-d0013_L1,Y,医療機関や他の使用場所における基本的な制度、システムやプロセスによって問題が生じる（例えば、建物の電源、ネットワーク、酸素供給システムなど）。,,,D05,,,インフラに起因する原因,,report,L1
layer2,Z01-d0014_L1,Z01_InvestigationConclusion,Y,想定範囲外の環境条件により問題が生じる。,,,D06,,,環境に起因する原因,,not report,L1
layer3,Z01-d0014,Z01-d0014_L1,Y,想定範囲外の環境条件により問題が生じる。,,,D06,,,環境に起因する原因,,report,L1
layer2,Z01-d0015_L1,Z01_InvestigationConclusion,Y,不適切な定期、又は予防保全のメンテナンス（保守・点検）に起因する問題である。,,,D07,,,メンテナンス（保守・点検）に起因する原因,,not report,L1
layer3,Z01-d0015,Z01-d0015_L1,Y,不適切な定期、又は予防保全のメンテナンス（保守・点検）に起因する問題である。,,,D07,,,メンテナンス（保守・点検）に起因する原因,,report,L1
layer2,Z01-d0016_L1,Z01_InvestigationConclusion,Y,不十分なトレーニングに起因する問題である。,,,D08,,,トレーニングに起因する原因,,not report,L1
layer3,Z01-d0016,Z01-d0016_L1,Y,不十分なトレーニングに起因する問題である。,,,D08,,,トレーニングに起因する原因,,report,L1
layer2,Z01-d0017_L1,Z01_InvestigationConclusion,Y,表示（添付文書、取扱説明書、使用説明書を含む）に起因する問題。,,,D09,,,表示（ラベリング）に起因する原因,,not report,L1
layer3,Z01-d0017,Z01-d0017_L1,Y,表示（添付文書、取扱説明書、使用説明書を含む）に起因する問題。,,,D09,,,表示（ラベリング）に起因する原因,,report,L1
layer2,Z01-d0018_L1,Z01_InvestigationConclusion,Y,有害事象の原因は、当該機器又は使用方法以外に起因していることを確認した。,,,D10,,,機器には起因しない原因,,not report,L1
layer3,Z01-d0018,Z01-d0018_L1,Y,有害事象の原因は、当該機器又は使用方法以外に起因していることを確認した。,,,D10,,,機器には起因しない原因,,report,L1
layer3,Z01-d0019,Z01-d0018_L1,Y,患者の状態又は原疾患が有害事象の明らかな原因であり、機器の使用はその有害事象を起こしたり、影響を与えたりしていない。,,,D1001,,,患者の状態に関連する有害事象,,report,L2
layer3,Z01-d0020,Z01-d0018_L1,Y,手技中に発生した有害事象であり、機器は影響を与えていない。,,,D1002,,,手技に関連する有害事象,,report,L2
layer3,Z01-d0021,Z01-d0018_L1,Y,IVDの性能を校正又は評価するための物質（例えば、標準物質、キャリブレータ、検定試験サンプル）が、ヒト試料の特性と類似性を有さないため、不適切なバイアス及び誤った結果を導き、有害事象が発生した。,,,D1003,,,コミュータビリティ（相互互換性）に関連する有害事象,,report,L2
layer2,Z01-d0022_L1,Z01_InvestigationConclusion,Y,試料の取扱いを含め、機器の使用者に一部又は全ての有害事象の原因がある。,,,D11,,,使用者に起因する原因,,not report,L1
layer3,Z01-d0022,Z01-d0022_L1,Y,試料の取扱いを含め、機器の使用者に一部又は全ての有害事象の原因がある。,,,D11,,,使用者に起因する原因,,report,L1
layer3,Z01-d0023,Z01-d0022_L1,Y,使用者が製造業者の指示（取扱説明書等）に従わなかったために問題が生じた。,,,D1101,,,指示書に従わなかった,,report,L2
layer3,Z01-d0024,Z01-d0022_L1,Y,使用者と機器、又はサンプルの取扱いにおいて相互作用が生じる。 これは意図しない機器の不適切な使用やサンプルの不適切な準備を含む。,,,D1102,,,意図しない誤使用により事象が生じた、又は引き起こされた,,report,L2
layer3,Z01-d0025,Z01-d0022_L1,Y,機器の承認されていない手技や対象患者、禁忌事項、もしくはラベルに含まれない使用を意図的に行ったために問題が発生した。,,,D1103,,,意図的な適用外使用、未承認使用、又は禁忌使用により生じた,,report,L2
layer3,Z01-d0026,Z01-d0022_L1,Y,製造業者が品質を低下させないよう推奨している保管時間／年月日を過ぎている。,,,D1104,,,保管期間・有効期限切れによる,,report,L2
layer3,Z01-d0027,Z01-d0022_L1,Y,機器に寿命が来ているため問題が発生する。,,,D1105,,,機器の寿命を超えたことによる,,report,L2
layer3,Z01-d0028,Z01-d0022_L1,Y,単回使用として設計された機器を再使用したため問題が発生する。,,,D1106,,,単回使用機器の再使用による,,report,L2
layer3,Z01-d0029,Z01-d0022_L1,Y,故意の損傷や無謀な誤用のため問題が生じる。この用語は、損傷や傷害を引き起こす明らかな意図があったことを指す。,,,D1107,,,故意の破損（破壊）、又は意図的な誤用,,report,L2
layer3,Z01-d0038,Z01-d0022_L1,Y,取扱説明書では意図されていない方法による機器の使用に関連するが、容易に予測される人間の行動の結果生じ得る問題。,,,D1108,,,合理的に予見可能な誤使用,,report,L2
