"薬効分類","新旧","販売名","添付文書番号","更新日","業者１","業者２","業者３","製造販売元"
"生薬：750","","高砂トウヒM","5100140X1073_1_04","2023年09月10日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂トチュウM","5100190X1063_1_03","2023年09月01日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂ハマボウフウM","5100153X1070_1_04","2023年09月10日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂バクモンドウM","5100151X1080_1_04","2023年09月10日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂ビンロウジM","5100160X1070_1_04","2023年10月30日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂ブクリョウM","5100161X1083_1_04","2023年10月30日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂ブクリョウ末M","5100161A1080_1_03","2023年10月30日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂ボウイM","5100163X1074_1_04","2023年10月30日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂ボウコンM","5100164X1141_2_02","2023年10月30日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂ボウフウM","5100165X1103_1_04","2023年09月01日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂マオウM","5100170X1082_1_04","2023年10月30日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂モクツウM","5100173X1086_1_04","2023年09月01日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂モッコウM","5100175X1077_1_04","2023年10月30日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂リュウガンニクM","5100181X1072_2_02","2023年09月10日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂リュウコツM","5100182X1077_1_04","2023年09月10日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂リュウタンM","5100183X1071_1_04","2023年09月01日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂リョウキョウM","5100184X1076_2_02","2023年09月10日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"生薬：750","","高砂レンギョウM","5100185X1070_1_04","2023年10月30日","製造販売元／高砂薬業株式会社","","","高砂薬業株式会社"
"漢方製剤：605","","JPS三黄瀉心湯エキス顆粒〔調剤用...","5200057D1053_1_06","2023年12月28日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS乙字湯エキス顆粒〔調剤用〕","5200012D1064_1_11","2024年01月25日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS五苓散料エキス顆粒〔調剤用〕...","5200048D1046_2_07","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","発売元／大杉製薬株式会社","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS五苓散料エキス顆粒〔調剤用〕...","5200048D1046_1_09","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS八味地黄丸料エキス顆粒〔調剤...","5200121D1037_1_10","2024年01月25日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS加味逍遙散料エキス顆粒〔調剤...","5200017D1067_1_11","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS十味敗毒湯エキス顆粒〔調剤用...","5200070D1059_1_09","2023年12月29日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS半夏厚朴湯エキス顆粒〔調剤用...","5200122D1040_1_09","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS半夏瀉心湯エキス顆粒〔調剤用...","5200123D1052_1_11","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS大柴胡湯エキス顆粒〔調剤用〕...","5200093D1041_1_11","2023年12月29日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS安中散料エキス顆粒〔調剤用〕...","5200001D1040_1_08","2023年12月28日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS小柴胡湯エキス顆粒〔調剤用〕...","5200073D1087_1_12","2024年01月25日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS小青竜湯エキス顆粒〔調剤用〕...","5200075D1060_1_13","2024年03月07日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS当帰芍薬散料エキス顆粒〔調剤...","5200111D1041_1_11","2023年12月29日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS柴胡加竜骨牡蛎湯エキス顆粒〔...","5200050D1060_1_11","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS柴胡桂枝湯エキス顆粒〔調剤用...","5200051D1064_1_10","2024年01月25日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS桂枝加朮附湯エキス顆粒〔調剤...","5200034D1036_1_08","2024年01月25日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS桂枝湯エキス顆粒〔調剤用〕","5200028D1030_1_07","2023年12月28日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS桂枝茯苓丸料エキス顆粒〔調剤...","5200038D1077_1_09","2023年12月28日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS桃核承気湯エキス顆粒〔調剤用...","5200106D1040_1_09","2024年03月14日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS猪苓湯エキス顆粒〔調剤用〕","5200103D1047_1_08","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS真武湯エキス顆粒〔調剤用〕","5200083D1021_2_09","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","発売元／大杉製薬株式会社","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS真武湯エキス顆粒〔調剤用〕","5200083D1021_1_09","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS苓桂朮甘湯エキス顆粒〔調剤用...","5200145D1032_1_08","2024年01月25日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS葛根湯エキス顆粒〔調剤用〕","5200013D1093_1_09","2023年12月28日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS葛根湯加川きゅう辛夷エキス顆...","5200015D1076_1_09","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS補中益気湯エキス顆粒〔調剤用...","5200131D1049_1_11","2024年01月10日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS越婢加朮湯エキス顆粒〔調剤用...","5200007D1039_1_08","2024年02月15日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS越婢加朮湯エキス顆粒〔調剤用...","5200007D1039_2_10","2024年02月15日","製造販売元／ジェーピーエス製薬株式会社","発売元／大杉製薬株式会社","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS防已黄耆湯エキス顆粒〔調剤用...","5200129D1041_1_08","2024年01月10日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS防風通聖散料エキス顆粒〔調剤...","5200130D1044_1_13","2024年03月14日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS麦門冬湯エキス顆粒〔調剤用〕...","5200119D1021_1_10","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS麦門冬湯エキス顆粒〔調剤用〕...","5200119D1021_2_10","2024年01月31日","製造販売元／ジェーピーエス製薬株式会社","発売元／大杉製薬株式会社","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS麻杏よく甘湯エキス顆粒〔調剤...","5200135D1039_1_09","2024年01月10日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","JPS黄連解毒湯エキス顆粒〔調剤用...","5200011D1051_1_14","2023年12月28日","製造販売元／ジェーピーエス製薬株式会社","","","ジェーピーエス製薬株式会社"
"漢方製剤：605","","〔東洋〕よく苡仁湯エキス細粒","5200138C1045_1_08","2023年11月22日","製造販売元／株式会社東洋薬行","","","株式会社東洋薬行"
"漢方製剤：605","","〔東洋〕七物降下湯エキス細粒","5200064C1023_1_07","2023年10月30日","製造販売元／株式会社東洋薬行","","","株式会社東洋薬行"
"漢方製剤：605","","〔東洋〕二陳湯エキス細粒","5200114C1023_1_07","2023年11月17日","製造販売元／株式会社東洋薬行","","","株式会社東洋薬行"
"漢方製剤：605","","〔東洋〕五淋散エキス細粒","5200047C1020_1_09","2023年11月07日","製造販売元／株式会社東洋薬行","","","株式会社東洋薬行"
"漢方製剤：605","","〔東洋〕五苓散料エキス細粒","5200048C1067_1_08","2023年11月14日","製造販売元／株式会社東洋薬行","","","株式会社東洋薬行"
"漢方製剤：605","","〔東洋〕人参湯エキス細粒","5200116C1049_1_07","2023年11月17日","製造販売元／株式会社東洋薬行","","","株式会社東洋薬行"
"漢方製剤：605","","〔東洋〕六君子湯エキス細粒","5200141C1055_1_09","2023年11月22日","製造販売元／株式会社東洋薬行","","","株式会社東洋薬行"
"漢方製剤：605","","〔東洋〕六味地黄丸料エキス細粒...","5200147C1036_1_07","2023年10月18日","製造販売元／株式会社東洋薬行","","","株式会社東洋薬行"
